@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,11/06/18,18:09:00,224.3,224.4,224.7,388.4,388.9,389.1,49.99,50.00,50.00,12.868,12.918,12.589,0.000,0.000,0.000,2.313,2.272,2.268,6.853,1.705,1.778,1.671,5.154,2.882,2.899,2.829,8.610,0.803,0.786,0.802,0.796,35.9,37.0,34.7,12.8,6.9,9.877,9.383,9.626,28.886,0.000,0.000,0.000,0.000,9.877,9.383,9.626,28.886,6.599,6.756,6.489,19.844,0.000,0.000,0.000,0.000,6.599,6.756,6.489,19.844,12.498,12.228,12.390,37.116,28.886,0.000,0.000,28.886
@,11/06/18,18:10:00,224.7,224.7,225.1,388.8,389.4,389.7,50.00,50.01,50.01,13.163,13.210,12.886,0.000,0.000,0.000,2.395,2.358,2.342,7.095,1.713,1.790,1.679,5.182,2.952,2.968,2.894,8.815,0.811,0.794,0.809,0.805,34.9,36.3,33.3,13.1,7.1,9.917,9.423,9.665,29.005,0.000,0.000,0.000,0.000,9.917,9.423,9.665,29.005,6.628,6.786,6.517,19.931,0.000,0.000,0.000,0.000,6.628,6.786,6.517,19.931,12.548,12.278,12.438,37.264,29.005,0.000,0.000,29.005
@,11/06/18,18:11:00,225.1,225.2,225.4,389.8,390.1,390.3,49.98,49.98,49.99,13.171,13.226,12.915,0.000,0.000,0.000,2.395,2.362,2.346,7.104,1.725,1.795,1.696,5.215,2.964,2.973,2.907,8.844,0.809,0.793,0.808,0.803,36.0,35.6,34.1,13.1,7.1,9.957,9.462,9.704,29.123,0.000,0.000,0.000,0.000,9.957,9.462,9.704,29.123,6.657,6.816,6.545,20.018,0.000,0.000,0.000,0.000,6.657,6.816,6.545,20.018,12.597,12.327,12.486,37.410,29.123,0.000,0.000,29.123
@,11/06/18,18:12:00,225.0,225.0,225.3,389.4,389.9,390.1,49.98,49.99,49.98,13.240,13.271,12.965,0.000,0.000,0.000,2.412,2.375,2.367,7.154,1.721,1.795,1.684,5.200,2.977,2.985,2.920,8.882,0.810,0.796,0.811,0.805,36.1,35.3,33.9,13.2,7.2,9.997,9.501,9.744,29.242,0.000,0.000,0.000,0.000,9.997,9.501,9.744,29.242,6.686,6.846,6.574,20.106,0.000,0.000,0.000,0.000,6.686,6.846,6.574,20.106,12.646,12.377,12.535,37.558,29.242,0.000,0.000,29.242
@,11/06/18,18:13:00,226.4,226.4,226.8,391.8,392.3,392.7,50.00,50.00,50.00,13.186,13.192,12.917,0.000,0.000,0.000,2.396,2.350,2.350,7.097,1.762,1.824,1.717,5.303,2.985,2.985,2.928,8.899,0.802,0.788,0.803,0.797,36.1,36.4,33.0,13.1,7.1,10.037,9.541,9.783,29.361,0.000,0.000,0.000,0.000,10.037,9.541,9.783,29.361,6.715,6.877,6.602,20.194,0.000,0.000,0.000,0.000,6.715,6.877,6.602,20.194,12.696,12.426,12.583,37.705,29.361,0.000,0.000,29.361
@,11/06/18,18:14:00,226.5,226.5,226.8,392.1,392.4,392.7,49.97,49.97,49.98,13.131,13.099,12.827,0.000,0.000,0.000,2.375,2.325,2.329,7.029,1.762,1.823,1.712,5.298,2.968,2.968,2.907,8.844,0.801,0.784,0.802,0.795,37.0,36.0,35.1,13.0,7.0,10.077,9.580,9.822,29.479,0.000,0.000,0.000,0.000,10.077,9.580,9.822,29.479,6.745,6.907,6.631,20.283,0.000,0.000,0.000,0.000,6.745,6.907,6.631,20.283,12.745,12.476,12.632,37.853,29.479,0.000,0.000,29.479
@,11/06/18,18:15:00,226.3,226.3,226.6,391.7,392.1,392.5,49.98,49.97,49.98,1.342,1.037,1.356,0.000,0.000,0.000,0.186,0.000,0.136,0.322,0.000,0.000,0.000,0.000,0.305,0.235,0.305,0.845,0.611,1.000,-0.456,0.380,6.1,19.8,7.3,1.2,0.3,10.113,9.615,9.858,29.586,0.000,0.000,0.000,0.000,10.113,9.615,9.858,29.586,6.772,6.935,6.658,20.365,0.000,0.000,0.000,0.000,6.772,6.935,6.658,20.365,12.791,12.521,12.677,37.989,29.586,0.000,0.000,29.586
@,11/06/18,18:16:00,226.3,226.3,226.6,391.8,392.1,392.5,49.96,49.97,49.97,1.317,1.022,1.332,0.000,0.000,0.000,0.182,0.099,0.141,0.422,0.000,0.000,0.000,0.000,0.294,0.232,0.298,0.823,0.624,-0.423,-0.470,0.513,6.5,22.3,356.1,1.2,0.4,10.116,9.617,9.860,29.593,0.000,0.000,0.000,0.000,10.116,9.617,9.860,29.593,6.772,6.935,6.658,20.365,0.000,0.000,0.000,0.000,6.772,6.935,6.658,20.365,12.796,12.525,12.682,38.003,29.593,0.000,0.000,29.593
@,11/06/18,18:17:00,226.5,226.6,226.9,392.2,392.6,392.9,50.02,50.01,50.02,1.340,1.041,1.362,0.000,0.000,0.000,0.186,0.000,0.136,0.322,0.000,0.000,0.000,0.000,0.301,0.235,0.305,0.841,0.610,1.000,-0.452,0.382,4.9,16.5,20.8,1.2,0.3,10.119,9.618,9.862,29.599,0.000,0.000,0.000,0.000,10.119,9.618,9.862,29.599,6.772,6.935,6.658,20.365,0.000,0.000,0.000,0.000,6.772,6.935,6.658,20.365,12.801,12.529,12.687,38.017,29.599,0.000,0.000,29.599
@,11/06/18,18:18:00,225.0,225.2,225.4,389.6,390.2,390.3,49.99,50.00,50.00,1.333,1.071,1.370,0.000,0.000,0.000,0.186,0.099,0.140,0.425,0.000,0.000,0.000,0.000,0.297,0.243,0.305,0.845,0.612,-0.426,-0.450,0.502,7.2,19.1,357.0,1.3,0.4,10.122,9.620,9.864,29.606,0.000,0.000,0.000,0.000,10.122,9.620,9.864,29.606,6.772,6.935,6.658,20.365,0.000,0.000,0.000,0.000,6.772,6.935,6.658,20.365,12.806,12.533,12.692,38.031,29.606,0.000,0.000,29.606
@,11/06/18,18:19:00,224.7,224.8,225.1,388.9,389.6,390.0,50.03,50.03,50.04,1.356,1.049,1.386,0.000,0.000,0.000,0.181,0.099,0.140,0.421,0.000,0.000,0.000,0.000,0.301,0.239,0.309,0.849,0.606,-0.412,-0.458,0.495,1.1,8.8,347.2,1.3,0.4,10.125,9.622,9.867,29.614,0.000,0.000,0.000,0.000,10.125,9.622,9.867,29.614,6.772,6.935,6.658,20.365,0.000,0.000,0.000,0.000,6.772,6.935,6.658,20.365,12.811,12.537,12.697,38.045,29.614,0.000,0.000,29.614
@,11/06/18,18:20:00,224.4,224.5,224.8,388.4,388.9,389.4,50.02,50.02,50.01,1.307,1.045,1.315,0.000,0.000,0.000,0.181,0.099,0.140,0.421,0.000,0.000,0.000,0.000,0.293,0.235,0.297,0.825,0.619,-0.428,-0.471,0.510,3.0,343.8,338.1,1.2,0.4,10.128,9.623,9.869,29.620,0.000,0.000,0.000,0.000,10.128,9.623,9.869,29.620,6.772,6.935,6.658,20.365,0.000,0.000,0.000,0.000,6.772,6.935,6.658,20.365,12.816,12.541,12.702,38.059,29.620,0.000,0.000,29.620
@,11/06/18,18:21:00,224.2,224.2,224.6,388.0,388.6,388.8,50.01,50.01,50.02,1.322,1.063,1.298,0.000,0.000,0.000,0.181,0.099,0.136,0.416,0.000,0.000,0.000,0.000,0.293,0.235,0.297,0.825,0.613,-0.433,-0.478,0.505,5.6,12.7,14.5,1.2,0.4,10.131,9.625,9.871,29.627,0.000,0.000,0.000,0.000,10.131,9.625,9.871,29.627,6.772,6.935,6.658,20.365,0.000,0.000,0.000,0.000,6.772,6.935,6.658,20.365,12.821,12.545,12.707,38.073,29.627,0.000,0.000,29.627
@,11/06/18,18:22:00,225.1,225.0,225.4,389.5,389.9,390.5,50.04,50.05,50.05,1.325,1.067,1.344,0.000,0.000,0.000,0.181,0.099,0.140,0.421,0.000,0.000,0.000,0.000,0.297,0.239,0.309,0.845,0.620,-0.424,-0.459,0.498,7.2,19.3,15.3,1.2,0.4,10.134,9.627,9.874,29.635,0.000,0.000,0.000,0.000,10.134,9.627,9.874,29.635,6.772,6.935,6.658,20.365,0.000,0.000,0.000,0.000,6.772,6.935,6.658,20.365,12.826,12.549,12.712,38.087,29.635,0.000,0.000,29.635
@,11/06/18,18:23:00,226.0,225.8,226.2,391.0,391.3,391.9,50.01,50.02,50.02,12.836,12.800,12.495,0.000,0.000,0.000,2.301,2.235,2.243,6.779,1.746,1.811,1.692,5.249,2.899,2.886,2.825,8.610,0.793,0.774,0.795,0.787,37.2,38.6,35.2,12.7,6.8,10.147,9.638,9.886,29.671,0.000,0.000,0.000,0.000,10.147,9.638,9.886,29.671,6.780,6.944,6.666,20.390,0.000,0.000,0.000,0.000,6.780,6.944,6.666,20.390,12.843,12.565,12.729,38.137,29.671,0.000,0.000,29.671
@,11/06/18,18:24:00,226.1,226.0,226.4,391.5,391.5,392.2,50.03,50.04,50.04,13.109,13.096,12.786,0.000,0.000,0.000,2.375,2.317,2.322,7.014,1.750,1.820,1.704,5.274,2.961,2.957,2.891,8.808,0.801,0.786,0.802,0.796,36.9,37.2,35.6,13.0,7.0,10.186,9.676,9.924,29.786,0.000,0.000,0.000,0.000,10.186,9.676,9.924,29.786,6.810,6.974,6.695,20.479,0.000,0.000,0.000,0.000,6.810,6.974,6.695,20.479,12.892,12.614,12.776,38.282,29.786,0.000,0.000,29.786
@,11/06/18,18:25:00,225.9,225.8,226.2,391.0,391.4,391.7,50.03,50.04,50.03,13.055,13.077,12.754,0.000,0.000,0.000,2.363,2.317,2.313,6.994,1.742,1.803,1.696,5.241,2.944,2.948,2.883,8.775,0.802,0.786,0.803,0.797,35.9,36.7,33.9,13.0,7.0,10.225,9.715,9.962,29.902,0.000,0.000,0.000,0.000,10.225,9.715,9.962,29.902,6.839,7.005,6.724,20.568,0.000,0.000,0.000,0.000,6.839,7.005,6.724,20.568,12.941,12.663,12.825,38.429,29.902,0.000,0.000,29.902
@,11/06/18,18:26:00,225.2,225.1,225.5,389.9,390.1,390.5,50.02,50.02,50.02,13.113,13.132,12.816,0.000,0.000,0.000,2.379,2.333,2.325,7.038,1.725,1.795,1.683,5.203,2.952,2.956,2.886,8.794,0.807,0.789,0.807,0.800,35.1,35.3,32.8,13.0,7.0,10.265,9.754,10.001,30.020,0.000,0.000,0.000,0.000,10.265,9.754,10.001,30.020,6.868,7.035,6.752,20.655,0.000,0.000,0.000,0.000,6.868,7.035,6.752,20.655,12.990,12.712,12.873,38.575,30.020,0.000,0.000,30.020
@,11/06/18,18:27:00,225.9,225.8,226.2,390.9,391.3,391.9,50.02,50.01,50.01,1.317,1.062,1.331,0.000,0.000,0.000,0.186,0.099,0.136,0.421,0.000,0.000,0.000,0.000,0.297,0.239,0.297,0.833,0.617,-0.435,-0.455,0.505,4.1,1.9,11.5,1.2,0.4,10.302,9.789,10.037,30.128,0.000,0.000,0.000,0.000,10.302,9.789,10.037,30.128,6.896,7.063,6.779,20.738,0.000,0.000,0.000,0.000,6.896,7.063,6.779,20.738,13.036,12.758,12.918,38.712,30.128,0.000,0.000,30.128
@,11/06/18,18:28:00,225.1,225.0,225.3,389.5,389.9,390.2,50.04,50.04,50.04,1.305,1.055,1.339,0.000,0.000,0.000,0.181,0.103,0.136,0.421,0.000,0.000,0.000,0.000,0.293,0.239,0.297,0.829,0.627,-0.429,-0.459,0.507,4.7,19.4,19.8,1.2,0.4,10.305,9.791,10.039,30.135,0.000,0.000,0.000,0.000,10.305,9.791,10.039,30.135,6.896,7.063,6.779,20.738,0.000,0.000,0.000,0.000,6.896,7.063,6.779,20.738,13.041,12.762,12.923,38.726,30.135,0.000,0.000,30.135
@,11/06/18,18:29:00,224.7,224.7,225.0,388.9,389.3,389.9,50.02,50.02,50.02,1.284,1.071,1.305,0.000,0.000,0.000,0.181,0.103,0.132,0.416,0.000,0.000,0.000,0.000,0.289,0.239,0.289,0.816,0.634,-0.429,-0.467,0.510,6.5,20.2,19.3,1.2,0.4,10.308,9.793,10.042,30.143,0.000,0.000,0.000,0.000,10.308,9.793,10.042,30.143,6.896,7.063,6.779,20.738,0.000,0.000,0.000,0.000,6.896,7.063,6.779,20.738,13.046,12.766,12.928,38.740,30.143,0.000,0.000,30.143
@,11/06/18,18:30:00,226.8,226.8,227.1,392.5,393.1,393.3,50.00,50.00,50.00,1.313,1.046,1.349,0.000,0.000,0.000,0.181,0.099,0.140,0.421,0.000,0.000,0.000,0.000,0.297,0.239,0.309,0.845,0.608,-0.415,-0.460,0.498,5.4,0.0,355.1,1.2,0.4,10.311,9.795,10.044,30.150,0.000,0.000,0.000,0.000,10.311,9.795,10.044,30.150,6.896,7.063,6.779,20.738,0.000,0.000,0.000,0.000,6.896,7.063,6.779,20.738,13.051,12.770,12.933,38.754,30.150,0.000,0.000,30.150
@,11/06/18,18:31:00,228.0,227.9,228.3,394.7,395.0,395.2,49.97,49.97,49.97,1.297,1.084,1.320,0.000,0.000,0.000,0.181,0.103,0.140,0.425,0.000,0.000,0.000,0.000,0.297,0.247,0.305,0.849,0.607,-0.407,-0.445,0.500,8.2,19.0,7.3,1.2,0.4,10.314,9.796,10.046,30.156,0.000,0.000,0.000,0.000,10.314,9.796,10.046,30.156,6.896,7.063,6.779,20.738,0.000,0.000,0.000,0.000,6.896,7.063,6.779,20.738,13.056,12.774,12.938,38.768,30.156,0.000,0.000,30.156
@,11/06/18,18:32:00,228.6,228.6,228.9,395.6,396.0,396.5,50.06,50.06,50.05,1.309,1.075,1.318,0.000,0.000,0.000,0.186,0.099,0.140,0.425,0.000,0.000,0.000,0.000,0.301,0.247,0.309,0.858,0.620,-0.412,-0.453,0.495,6.8,347.6,16.2,1.2,0.4,10.317,9.798,10.048,30.163,0.000,0.000,0.000,0.000,10.317,9.798,10.048,30.163,6.896,7.063,6.779,20.738,0.000,0.000,0.000,0.000,6.896,7.063,6.779,20.738,13.061,12.779,12.943,38.783,30.163,0.000,0.000,30.163
@,11/06/18,18:33:00,227.9,227.9,228.3,394.5,395.0,395.3,50.00,50.00,50.00,1.305,1.063,1.353,0.000,0.000,0.000,0.186,0.103,0.140,0.429,0.000,0.000,0.000,0.000,0.297,0.243,0.297,0.837,0.610,-0.417,-0.466,0.512,5.0,173.6,352.1,1.2,0.4,10.320,9.800,10.051,30.171,0.000,0.000,0.000,0.000,10.320,9.800,10.051,30.171,6.896,7.063,6.779,20.738,0.000,0.000,0.000,0.000,6.896,7.063,6.779,20.738,13.066,12.783,12.948,38.797,30.171,0.000,0.000,30.171
@,11/06/18,18:34:00,227.8,227.8,228.2,394.5,394.8,395.1,50.04,50.05,50.05,12.976,13.019,12.714,0.000,0.000,0.000,2.334,2.292,2.292,6.918,1.795,1.856,1.754,5.405,2.956,2.960,2.903,8.819,0.790,0.775,0.790,0.784,37.9,36.7,36.7,12.9,6.9,10.356,9.835,10.086,30.277,0.000,0.000,0.000,0.000,10.356,9.835,10.086,30.277,6.924,7.092,6.806,20.822,0.000,0.000,0.000,0.000,6.924,7.092,6.806,20.822,13.112,12.828,12.993,38.933,30.277,0.000,0.000,30.277
@,11/06/18,18:35:00,227.4,227.4,227.8,393.9,394.0,394.3,49.96,49.96,49.95,13.092,13.146,12.828,0.000,0.000,0.000,2.367,2.325,2.321,7.013,1.787,1.861,1.754,5.401,2.977,2.985,2.923,8.885,0.794,0.780,0.794,0.789,37.4,36.5,36.0,13.0,7.0,10.395,9.874,10.125,30.394,0.000,0.000,0.000,0.000,10.395,9.874,10.125,30.394,6.954,7.124,6.836,20.914,0.000,0.000,0.000,0.000,6.954,7.124,6.836,20.914,13.162,12.879,13.042,39.083,30.392,0.000,0.000,30.392
@,11/06/18,18:36:00,227.0,227.0,227.3,392.9,393.5,393.6,50.00,50.01,50.00,12.984,13.028,12.727,0.000,0.000,0.000,2.342,2.305,2.301,6.948,1.771,1.836,1.733,5.340,2.948,2.952,2.891,8.791,0.797,0.779,0.795,0.790,35.6,37.1,36.2,12.9,6.9,10.434,9.912,10.163,30.509,0.000,0.000,0.000,0.000,10.434,9.912,10.163,30.509,6.984,7.155,6.865,21.004,0.000,0.000,0.000,0.000,6.984,7.155,6.865,21.004,13.211,12.928,13.090,39.229,30.509,0.000,0.000,30.509
@,11/06/18,18:37:00,227.3,227.3,227.6,393.5,394.0,394.1,49.96,49.96,49.96,1.273,1.093,1.256,0.000,0.000,0.000,0.181,0.103,0.136,0.421,0.000,0.000,0.000,0.000,0.289,0.247,0.289,0.825,0.640,-0.420,-0.475,0.510,11.2,20.7,9.6,1.2,0.4,10.471,9.948,10.199,30.618,0.000,0.000,0.000,0.000,10.471,9.948,10.199,30.618,7.012,7.184,6.893,21.089,0.000,0.000,0.000,0.000,7.012,7.184,6.893,21.089,13.257,12.974,13.136,39.367,30.618,0.000,0.000,30.618
@,11/06/18,18:38:00,228.4,228.4,228.7,395.3,395.6,396.2,50.05,50.04,50.04,1.282,1.055,1.312,0.000,0.000,0.000,0.181,0.099,0.140,0.421,0.000,0.000,0.000,0.000,0.293,0.239,0.301,0.833,0.633,-0.415,-0.456,0.505,13.9,11.8,332.8,1.2,0.4,10.474,9.950,10.202,30.626,0.000,0.000,0.000,0.000,10.474,9.950,10.202,30.626,7.012,7.184,6.893,21.089,0.000,0.000,0.000,0.000,7.012,7.184,6.893,21.089,13.262,12.979,13.141,39.382,30.625,0.000,0.000,30.625
@,11/06/18,18:39:00,228.0,228.0,228.3,394.6,395.0,395.5,50.02,50.01,50.03,1.257,1.189,1.295,0.000,0.000,0.000,0.177,0.107,0.136,0.421,0.000,0.000,0.000,0.000,0.289,0.272,0.293,0.854,0.614,-0.404,-0.459,0.493,349.7,174.9,12.6,1.2,0.4,10.477,9.951,10.204,30.632,0.000,0.000,0.000,0.000,10.477,9.951,10.204,30.632,7.012,7.184,6.893,21.089,0.000,0.000,0.000,0.000,7.012,7.184,6.893,21.089,13.267,12.983,13.146,39.396,30.632,0.000,0.000,30.632
@,11/06/18,18:40:00,228.2,228.2,228.5,395.0,395.4,395.8,50.00,50.01,50.01,1.296,1.083,1.297,0.000,0.000,0.000,0.186,0.103,0.136,0.425,0.000,0.000,0.000,0.000,0.297,0.247,0.297,0.841,0.626,-0.416,-0.460,0.505,2.7,12.2,10.6,1.2,0.4,10.480,9.953,10.206,30.639,0.000,0.000,0.000,0.000,10.480,9.953,10.206,30.639,7.012,7.184,6.893,21.089,0.000,0.000,0.000,0.000,7.012,7.184,6.893,21.089,13.272,12.987,13.151,39.410,30.639,0.000,0.000,30.639
@,11/06/18,18:41:00,228.9,228.9,229.2,396.3,396.7,396.8,50.00,49.99,49.99,1.264,1.097,1.254,0.000,0.000,0.000,0.186,0.103,0.136,0.425,0.000,0.000,0.000,0.000,0.289,0.252,0.285,0.825,0.642,-0.408,-0.479,0.515,358.9,17.0,351.6,1.2,0.4,10.483,9.955,10.208,30.646,0.000,0.000,0.000,0.000,10.483,9.955,10.208,30.646,7.012,7.184,6.893,21.089,0.000,0.000,0.000,0.000,7.012,7.184,6.893,21.089,13.277,12.991,13.156,39.424,30.646,0.000,0.000,30.646
@,11/06/18,18:42:00,228.8,228.8,229.1,396.1,396.6,396.6,49.95,49.96,49.96,1.265,1.091,1.280,0.000,0.000,0.000,0.186,0.103,0.140,0.429,0.000,0.000,0.000,0.000,0.289,0.247,0.293,0.829,0.630,-0.407,-0.467,0.517,358.0,9.1,7.7,1.2,0.4,10.486,9.956,10.211,30.653,0.000,0.000,0.000,0.000,10.486,9.956,10.211,30.653,7.012,7.184,6.893,21.089,0.000,0.000,0.000,0.000,7.012,7.184,6.893,21.089,13.282,12.995,13.161,39.438,30.653,0.000,0.000,30.653
@,11/06/18,18:43:00,228.7,228.7,229.0,395.9,396.3,396.5,49.98,49.99,49.99,1.288,1.082,1.279,0.000,0.000,0.000,0.186,0.099,0.140,0.425,0.000,0.000,0.000,0.000,0.297,0.247,0.301,0.845,0.624,-0.409,-0.458,0.502,0.9,20.1,336.9,1.2,0.4,10.490,9.958,10.213,30.661,0.000,0.000,0.000,0.000,10.490,9.958,10.213,30.661,7.012,7.184,6.893,21.089,0.000,0.000,0.000,0.000,7.012,7.184,6.893,21.089,13.286,12.999,13.166,39.451,30.661,0.000,0.000,30.661
@,11/06/18,18:44:00,228.7,228.7,229.0,395.7,396.3,396.7,49.97,49.98,49.98,1.287,1.109,1.266,0.000,0.000,0.000,0.185,0.103,0.136,0.423,0.000,0.000,0.000,0.000,0.296,0.251,0.296,0.842,0.620,-0.401,-0.464,0.502,6.7,19.0,7.6,1.2,0.4,10.493,9.960,10.215,30.668,0.000,0.000,0.000,0.000,10.493,9.960,10.215,30.668,7.012,7.184,6.893,21.089,0.000,0.000,0.000,0.000,7.012,7.184,6.893,21.089,13.291,13.003,13.171,39.465,30.668,0.000,0.000,30.668
@,11/06/18,18:45:00,227.4,227.3,227.7,393.5,393.9,394.3,49.95,49.96,49.95,12.955,12.977,12.642,0.000,0.000,0.000,2.326,2.276,2.272,6.874,1.787,1.853,1.741,5.381,2.940,2.948,2.878,8.767,0.789,0.773,0.791,0.784,37.1,37.0,36.1,12.9,6.9,10.525,9.991,10.247,30.763,0.000,0.000,0.000,0.000,10.525,9.991,10.247,30.763,7.038,7.210,6.918,21.166,0.000,0.000,0.000,0.000,7.038,7.210,6.918,21.166,13.333,13.045,13.211,39.589,30.763,0.000,0.000,30.763
@,11/06/18,18:46:00,227.4,227.3,227.7,393.5,393.9,394.2,50.00,50.00,50.00,12.970,12.992,12.687,0.000,0.000,0.000,2.334,2.284,2.289,6.907,1.791,1.849,1.737,5.377,2.948,2.944,2.891,8.783,0.792,0.775,0.792,0.786,36.7,36.4,37.3,12.9,6.9,10.564,10.029,10.285,30.878,0.000,0.000,0.000,0.000,10.564,10.029,10.285,30.878,7.068,7.242,6.947,21.257,0.000,0.000,0.000,0.000,7.068,7.242,6.947,21.257,13.382,13.094,13.259,39.735,30.878,0.000,0.000,30.878
@,11/06/18,18:47:00,226.9,226.8,227.2,392.9,393.1,393.2,49.98,49.98,49.98,13.016,13.050,12.737,0.000,0.000,0.000,2.354,2.305,2.301,6.959,1.770,1.840,1.729,5.339,2.952,2.960,2.890,8.802,0.796,0.779,0.797,0.791,36.3,36.5,35.8,12.9,7.0,10.603,10.068,10.323,30.994,0.000,0.000,0.000,0.000,10.603,10.068,10.323,30.994,7.097,7.272,6.976,21.345,0.000,0.000,0.000,0.000,7.097,7.272,6.976,21.345,13.431,13.143,13.307,39.881,30.994,0.000,0.000,30.994
@,11/06/18,18:48:00,227.3,227.2,227.6,393.5,393.8,394.2,50.01,50.01,50.01,12.976,12.999,12.686,0.000,0.000,0.000,2.338,2.288,2.293,6.919,1.779,1.840,1.729,5.348,2.948,2.952,2.883,8.783,0.794,0.777,0.794,0.788,35.7,37.6,36.0,12.9,6.9,10.642,10.106,10.361,31.109,0.000,0.000,0.000,0.000,10.642,10.106,10.361,31.109,7.127,7.303,7.006,21.436,0.000,0.000,0.000,0.000,7.127,7.303,7.006,21.436,13.481,13.192,13.356,40.029,31.109,0.000,0.000,31.109
@,11/06/18,18:49:00,227.3,227.3,227.6,393.5,393.8,394.2,49.93,49.94,49.94,1.286,1.068,1.275,0.000,0.000,0.000,0.186,0.099,0.132,0.416,0.000,0.000,0.000,0.000,0.289,0.243,0.289,0.821,0.638,-0.430,-0.472,0.508,3.7,18.0,0.3,1.2,0.4,10.658,10.121,10.377,31.156,0.000,0.000,0.000,0.000,10.658,10.121,10.377,31.156,7.138,7.315,7.016,21.469,0.000,0.000,0.000,0.000,7.138,7.315,7.016,21.469,13.502,13.213,13.376,40.091,31.156,0.000,0.000,31.156
@,11/06/18,18:50:00,229.4,229.4,229.8,397.1,397.5,397.8,50.00,50.00,50.00,1.295,1.065,1.301,0.000,0.000,0.000,0.190,0.099,0.140,0.429,0.000,0.000,0.000,0.000,0.297,0.243,0.297,0.837,0.644,-0.413,-0.468,0.512,5.2,0.5,349.3,1.2,0.4,10.661,10.122,10.379,31.162,0.000,0.000,0.000,0.000,10.661,10.122,10.379,31.162,7.138,7.315,7.016,21.469,0.000,0.000,0.000,0.000,7.138,7.315,7.016,21.469,13.506,13.217,13.381,40.104,31.162,0.000,0.000,31.162
@,11/06/18,18:51:00,228.9,228.9,229.2,396.4,396.5,397.0,49.95,49.95,49.95,1.315,1.048,1.351,0.000,0.000,0.000,0.186,0.099,0.140,0.425,0.000,0.000,0.000,0.000,0.297,0.239,0.301,0.837,0.628,-0.415,-0.464,0.507,5.3,359.9,10.3,1.2,0.4,10.664,10.124,10.381,31.169,0.000,0.000,0.000,0.000,10.664,10.124,10.381,31.169,7.138,7.315,7.016,21.469,0.000,0.000,0.000,0.000,7.138,7.315,7.016,21.469,13.511,13.221,13.386,40.118,31.169,0.000,0.000,31.169
@,11/06/18,18:52:00,228.7,228.7,229.1,395.9,396.4,396.6,49.98,49.98,49.98,1.278,1.063,1.321,0.000,0.000,0.000,0.186,0.099,0.140,0.425,0.000,0.000,0.000,0.000,0.293,0.247,0.301,0.841,0.625,-0.419,-0.470,0.505,7.5,20.7,2.2,1.2,0.4,10.667,10.126,10.384,31.177,0.000,0.000,0.000,0.000,10.667,10.126,10.384,31.177,7.138,7.315,7.016,21.469,0.000,0.000,0.000,0.000,7.138,7.315,7.016,21.469,13.516,13.225,13.391,40.132,31.177,0.000,0.000,31.177
@,11/06/18,18:53:00,228.7,228.8,229.1,396.1,396.4,396.8,49.98,49.99,49.99,1.291,1.078,1.294,0.000,0.000,0.000,0.186,0.103,0.140,0.429,0.000,0.000,0.000,0.000,0.293,0.243,0.297,0.833,0.623,-0.388,-0.460,0.515,1.8,18.4,344.7,1.2,0.4,10.670,10.127,10.386,31.183,0.000,0.000,0.000,0.000,10.670,10.127,10.386,31.183,7.138,7.315,7.016,21.469,0.000,0.000,0.000,0.000,7.138,7.315,7.016,21.469,13.521,13.229,13.396,40.146,31.183,0.000,0.000,31.183
@,11/06/18,18:54:00,226.4,226.6,226.9,392.3,392.5,392.8,49.95,49.95,49.95,1.339,1.119,1.329,0.000,0.000,0.000,0.186,0.099,0.140,0.425,0.000,0.000,0.000,0.000,0.301,0.251,0.305,0.858,0.614,-0.398,-0.453,0.495,4.2,11.8,6.5,1.3,0.4,10.673,10.129,10.388,31.190,0.000,0.000,0.000,0.000,10.673,10.129,10.388,31.190,7.138,7.315,7.016,21.469,0.000,0.000,0.000,0.000,7.138,7.315,7.016,21.469,13.526,13.233,13.401,40.160,31.190,0.000,0.000,31.190
